VBO id	term label	breed name to be used for label	species to be used for label	internal term merge indicator vboid into vboid	internal date and issue separated by pipe YYMMDD-issue	GH issue NOT merge obsolete	parent ID	source for parents	source for parents	parent ID	source for parents	source for parents	most common name	synonym type Most common name	source for most common name	source for most common name	synonym DADIS name not used in label	source for synonym DADIS	source for synonym DADIS	synonym 1	source for synonym 1	source for synonym 1	synonym 2	source for synonym 2	source for synonym 2	synonym 3	source for synonym 3	source for synonym 3	synonym 4	source for synonym 4	source for synonym 4	synonym 5	source for synonym 5	source for synonym 5	synonym label from merged term	source for synonym 5	Breed code 1	ALL source for breed code 1, separated by pipe	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	ALL source for breed code 2, separated by pipe	Definition 	definition x-ref	Definition Xref	xref1	source for xref1	source for x-ref1	xref2	source for xref2	source for xref2	OMIA xref internal	Recognition status 1	Source for Recognition status 1	Source for Recognition status 1	Recognition status 2	Source for Recognition status 2	Source for Recognition status 2	Recognition status 3	Source for Recognition status 3	Source for Recognition status 3	source for breed	source for breed	contributors	contributors	comment	general comment	comment from obsoletion	description of origin	source for description of origin	source for description of origin	Domestication status	source for domestication status	wikidata link for the country exists_in_country subclass	source for country subclass	source for country subclass	obsoletion Type	obsolete	replacement term	replacement label	comment	GH issue	obsolescence reason	curator note	DADIS_name	DADIS_species_name	DADIS_country	DADIS_ISO3_code
VBO:0000469	Cochin (Chicken)	Cochin	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Cochin	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Cochin	Chicken		
VBO:0000470	Cochin Bantam (Chicken)	Cochin Bantam	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Cochin Bantam	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Cochin Bantam	Chicken		
VBO:0000471	Columbian Rock (Chicken)	Columbian Rock	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Columbian Rock	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Columbian Rock	https://omia.org																															OMIA:507										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Columbian Rock	Chicken		
VBO:0000472	Commercial strain- broiler- Arbor Acres AA broiler breeders (Chicken)	Commercial strain- broiler- Arbor Acres AA broiler breeders	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Arbor Acres AA broiler breeders	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Arbor Acres AA broiler breeders	Chicken		
VBO:0000473	Commercial strain- broiler- Avian (Chicken)	Commercial strain- broiler- Avian	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Avian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Avian	Chicken		
VBO:0000474	Commercial strain- broiler- Euribrid Hybro (Chicken)	Commercial strain- broiler- Euribrid Hybro	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Euribrid Hybro	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Euribrid Hybro	Chicken		
VBO:0000475	Commercial strain- broiler- Euribrid Hybro N (Chicken)	Commercial strain- broiler- Euribrid Hybro N	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Euribrid Hybro N	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Euribrid Hybro N	Chicken		
VBO:0000476	Commercial strain- broiler- ISA Vedette (Chicken)	Commercial strain- broiler- ISA Vedette	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- ISA Vedette	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- ISA Vedette	Chicken		
VBO:0000477	Commercial strain- broiler- Kabir Chicks Ltd. (Chicken)	Commercial strain- broiler- Kabir Chicks Ltd.	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Kabir Chicks Ltd.	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Kabir Chicks Ltd.	Chicken		
VBO:0000478	Commercial strain- broiler- Ross (Chicken)	Commercial strain- broiler- Ross	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Ross	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Ross	Chicken		
VBO:0000479	Commercial strain- broiler- Ross 208 (Chicken)	Commercial strain- broiler- Ross 208	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Ross 208	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Ross 208	Chicken		
VBO:0000480	Commercial strain- broiler- Ross 308 (Chicken)	Commercial strain- broiler- Ross 308	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Ross 308	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Ross 308	Chicken		
VBO:0000481	Commercial strain- broiler- Ross Indian River (Chicken)	Commercial strain- broiler- Ross Indian River	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Ross Indian River	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Ross Indian River	Chicken		
VBO:0000482	Commercial strain- broiler- Shaver Redbro (Chicken)	Commercial strain- broiler- Shaver Redbro	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Shaver Redbro	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Shaver Redbro	Chicken		
VBO:0000483	Commercial strain- broiler- Shaver Starbro (Chicken)	Commercial strain- broiler- Shaver Starbro	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- broiler- Shaver Starbro	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- broiler- Shaver Starbro	Chicken		
VBO:0000484	Commercial strain- Derco (Chicken)	Commercial strain- Derco	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- Derco	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- Derco	Chicken		
VBO:0000485	Commercial strain- Hubbard (Chicken)	Commercial strain- Hubbard	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- Hubbard	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- Hubbard	Chicken		
VBO:0000486	Commercial strain- Jupiter (Chicken)	Commercial strain- Jupiter	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- Jupiter	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- Jupiter	Chicken		
VBO:0000487	Commercial strain- layer SB 98 (Chicken)	Commercial strain- layer SB 98	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer SB 98	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer SB 98	Chicken		
VBO:0000488	Commercial strain- layer- Anak (Chicken)	Commercial strain- layer- Anak	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Anak	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Anak	Chicken		
VBO:0000489	Commercial strain- layer- Babcock (Chicken)	Commercial strain- layer- Babcock	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Babcock	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Babcock	Chicken		
VBO:0000490	Commercial strain- layer- Babolna Harco (Chicken)	Commercial strain- layer- Babolna Harco	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Babolna Harco	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Babolna Harco	Chicken		
VBO:0000491	Commercial strain- layer- Babolna Tetra-SL (Chicken)	Commercial strain- layer- Babolna Tetra-SL	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Babolna Tetra-SL	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Babolna Tetra-SL	Chicken		
VBO:0000492	Commercial strain- layer- Cobb 500 (Chicken)	Commercial strain- layer- Cobb 500	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Cobb 500	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Cobb 500	Chicken		
VBO:0000493	Commercial strain- layer- Dekalb (Chicken)	Commercial strain- layer- Dekalb	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Dekalb	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Dekalb	Chicken		
VBO:0000494	Commercial strain- layer- Euribrid Hisex (Chicken)	Commercial strain- layer- Euribrid Hisex	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Euribrid Hisex	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Euribrid Hisex	Chicken		
VBO:0000495	Commercial strain- layer- Euribrid Hisex Brown (Chicken)	Commercial strain- layer- Euribrid Hisex Brown	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Euribrid Hisex Brown	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Euribrid Hisex Brown	Chicken		
VBO:0000496	Commercial strain- layer- Euribrid Hisex White (Chicken)	Commercial strain- layer- Euribrid Hisex White	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Euribrid Hisex White	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Euribrid Hisex White	Chicken		
VBO:0000497	Commercial strain, layer, H&N Brown Nick (Chicken)	Commercial strain, layer, H&N Brown Nick	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain, layer, H&N Brown Nick	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain, layer, H&N Brown Nick	Chicken		
VBO:0000498	Commercial strain- layer- Hendrix Bovan Brown (Chicken)	Commercial strain- layer- Hendrix Bovan Brown	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Hendrix Bovan Brown	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Hendrix Bovan Brown	Chicken		
VBO:0000499	Commercial strain- layer- Hendrix Bovan Goldline (Chicken)	Commercial strain- layer- Hendrix Bovan Goldline	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Hendrix Bovan Goldline	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Hendrix Bovan Goldline	Chicken		
VBO:0000500	Commercial strain- layer- Hubbard Golden Comet (Chicken)	Commercial strain- layer- Hubbard Golden Comet	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Hubbard Golden Comet	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Hubbard Golden Comet	Chicken		
VBO:0000501	Commercial strain- layer- Hy-Line (Chicken)	Commercial strain- layer- Hy-Line	Chicken				NCBITaxon:9031	https://www.fao.org/dad-is					Commercial strain- layer- Hy-Line	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Commercial strain- layer- Hy-Line	Chicken		
